gene,partial_r,t,p,eff_def,eff_wt,fdr,n_def
TFAM,-0.11729678640406666,-4.024487613406992,6.079740679985002e-05,-0.66207546,-0.5037589,0.043772436903937416,60
ISG20L2,-0.11722742139996542,-4.02207450814319,6.141510763058512e-05,-0.9550483,-0.8206415,0.043772436903937416,60
OR5K2,-0.11687757527048996,-4.0099047908050585,6.462200567094924e-05,-0.027240423,-0.021637717,0.04435223655882817,60
MAGEH1,-0.11447576313897417,-3.926396166087709,9.130277520214716e-05,0.012457644,0.09738867,0.0563977242423663,60
FOXD4L1,-0.11318758913417867,-3.8816364773233243,0.0001095974915084626,-1.2005306,-1.1703936,0.06507478645311074,60
BCKDHA,-0.11247297584636745,-3.8568146494080136,0.00012118368321197297,0.050671816,0.1405353,0.06628247524109676,60
SYT15,-0.11220109331042219,-3.847372504104322,0.000125887302311257,-0.35180858,-0.3329111,0.06628247524109676,60
TMEM191B,-0.11203935710242738,-3.8417560202506,0.000128766343353272,-0.09874254,-0.08925174,0.06628247524109676,60
NDUFAF1,-0.11163140738014231,-3.827590849188148,0.00013630591290062475,-0.4366008,-0.28549975,0.06688115599026061,60
TAF9B,-0.11152829085077133,-3.8240106614627822,0.0001382763955328997,0.078085035,0.1397499,0.06688115599026061,60
ZNF132,-0.11140043519679352,-3.8195717093624793,0.00014075684440236164,-0.060484007,0.01827252,0.06688115599026061,60
MRM2,-0.11118765448814667,-3.812184715344894,0.00014497788243777467,-0.391788,-0.23986897,0.06699538410979756,60
POU5F2,-0.11062963681222773,-3.792814832975089,0.00015662001407373965,-0.029929928,0.04431982,0.0691029876381064,60
TOMM70,-0.11031797459188494,-3.781998010912029,0.00016349917715639847,-0.30634388,-0.1874988,0.06956058071245275,60
AKT1S1,-0.11024437597073829,-3.7794437976573105,0.00016516461881970325,0.13265371,0.19497435,0.06956058071245275,60
ATP5F1C,-0.10925150870797132,-3.7449928354105047,0.00018924777718590507,-0.7549707,-0.56848735,0.07793223464515571,60
CDS2,-0.10906903133097329,-3.7386623892756643,0.00019401796745032704,-0.24039719,-0.13907209,0.07815971640917414,60
PXN,-0.10795143516747231,-3.699899424969946,0.00022578512719691906,-0.3765581,-0.23142712,0.08750875299399904,60
ETHE1,-0.10770575763598204,-3.6913801968460014,0.00023339344366665274,0.10050806,0.17371161,0.08826558988952535,60
CT45A10,-0.10723406087441036,-3.675025337453333,0.0002486793885071062,0.025106909,0.0324071,0.09035838722402321,60
ATCAY,-0.10647723708997715,-3.648789679948735,0.00027517863126829214,0.029856198,0.100021474,0.09806413876986005,60
MTRFR,-0.10617303451276731,-3.638246162520147,0.0002865566214918853,-0.19356255,-0.09807215,0.0988428770417538,60
TIMM22,-0.10613442766183534,-3.6369081412777384,0.00028803169609058904,-0.53105074,-0.4062497,0.0988428770417538,60
NBPF20,-0.10489145155773655,-3.5938384121932256,0.00033949861620582853,-0.08261784,-0.07437545,0.1078759148432611,60
MAN1A2,-0.10483266530394326,-3.591801863225218,0.00034213370421439914,0.07375609,0.16001794,0.1078759148432611,60
ACSL3,-0.10419031551903209,-3.5695512321498364,0.00037219935034558027,-0.3769552,-0.18806803,0.11294084286787731,60
CLDN7,-0.10357361524090641,-3.5481933349215895,0.00040336979262374343,-0.051486168,0.024461882,0.11351684536915271,60
ZNF678,-0.10329309941196796,-3.5384797294763803,0.0004183394689622883,0.24622211,0.26469976,0.11351684536915271,60
CEP85,-0.10316816887428495,-3.5341539527000267,0.0004251717551376723,-0.40178174,-0.25793484,0.11351684536915271,60
ELMOD3,-0.10255536079762916,-3.5129376383192397,0.0004602184053023641,-0.17217287,-0.08530186,0.11525491472937019,60
PAGE1,-0.10255485468076811,-3.512920117485349,0.0004602484318155196,0.18253294,0.2388354,0.11525491472937019,60
YPEL3,-0.10227630478970884,-3.503277651060016,0.00047705386330601556,-0.19639482,-0.09947363,0.11631954132794439,60
FAM180B,-0.10197822944769094,-3.4929602011068788,0.0004956693300198592,-0.0095846495,0.009676875,0.11928893967010405,60
NBPF8,-0.10166342934267071,-3.4820648796583855,0.0005160622421640457,-0.35788977,-0.35015813,0.12260447960951194,60
PRDX1,-0.10116724253624183,-3.4648938572896797,0.0005497972500099373,-0.07575621,0.06148724,0.12631804378648695,60
KRTAP4-12,-0.10113380307421213,-3.4637367466081743,0.000552142979154144,-0.4075098,-0.40046242,0.12631804378648695,60
SLC38A2,-0.10074586551993277,-3.4503137515733466,0.0005800453600064598,-0.31085244,-0.2041094,0.12797829387810988,60
UTP4,-0.10071193402095197,-3.449139766305857,0.0005825472248966726,-2.1962361,-2.0169244,0.12797829387810988,60
CANX,-0.10018988576565943,-3.431079112807397,0.0006223260975770718,0.059911657,0.124419495,0.1315591636302866,60
FOXI3,-0.09966776901125822,-3.4130189525333323,0.000664622603922221,0.24565485,0.2732988,0.1383833873402548,60
ACTR1A,-0.09935902343623493,-3.4023407000552157,0.0006908744036903235,-0.9586519,-0.7466924,0.1421281535855945,60
DCLRE1B,-0.09914364490381075,-3.394892221314843,0.0007097538762625671,-0.7099665,-0.58042496,0.1421281535855945,60
GOLGA6A,-0.09905291743537847,-3.391754719490839,0.0007178491947475388,-0.59373623,-0.58299273,0.1421281535855945,60
GRSF1,-0.0989020994619892,-3.386539380320036,0.0007314960211460496,-0.2887822,-0.16463894,0.1421281535855945,60
GAGE10,-0.09884962864174304,-3.3847249759702622,0.0007363000249945431,0.34317988,0.34574106,0.1421281535855945,60
UBXN4,-0.09876780966930096,-3.381895789881511,0.0007438494510195022,0.03618775,0.14849605,0.1421281535855945,60
DEFB4A,-0.09876655435958476,-3.3818523835598837,0.0007439658355082114,-0.29881164,-0.29050574,0.1421281535855945,60
MZT2A,-0.09853030106993464,-3.3736834655191053,0.000766172974627515,-0.32107964,-0.249236,0.1448770550288008,60
SP3,-0.09807293717456783,-3.3578708529780275,0.0008109204554593588,-0.13224296,-0.03191568,0.1504859254934619,60
NPY4R,-0.09806143250799003,-3.3574731255931773,0.0008120766579972043,-0.39413098,-0.38059613,0.1504859254934619,60
ARG2,-0.0978168845042687,-3.349019187221551,0.000837017645069346,0.17460054,0.21327905,0.1530498084794952,60
HS6ST1,-0.09720367611340663,-3.3278234791345565,0.0009027115160288225,-0.4732176,-0.35185522,0.162409195179904,60
ACOXL,-0.0968744554992656,-3.3164454627445714,0.0009399197208419891,-0.07745982,-0.010334803,0.1674774264127202,60
OR2T3,-0.09655689031797984,-3.305471304769666,0.0009771504738631206,-0.5029785,-0.49640086,0.17146902657288418,60
SPDYE5,-0.09652613547126895,-3.3044085580897975,0.00098082763028038,-0.6815972,-0.6677007,0.17146902657288418,60
CS,-0.09633509896743309,-3.297807425106422,0.001003956727842525,-0.40652743,-0.31906402,0.17187267213157537,60
SCYL2,-0.09615970123794687,-3.2917470029860327,0.0010256354092550196,0.106662326,0.14743388,0.17187267213157537,60
RNF40,-0.09614867208527537,-3.2913659290357984,0.001027012937324203,-0.48466778,-0.37368393,0.17187267213157537,60
XPO6,-0.09610597645804476,-3.2898907419037995,0.0010323617097015708,0.05444513,0.13025764,0.17187267213157537,60
COMT,-0.09607708823062372,-3.2888926280398376,0.001035995325758527,-0.14031664,-0.050827693,0.17187267213157537,60
MRPL10,-0.09596388662520212,-3.2849814930429684,0.001050348243032578,-0.9690715,-0.80733615,0.17187267213157537,60
MZF1,-0.0959224332407814,-3.283549303647937,0.0010556499521036115,-0.2727357,-0.17847511,0.17187267213157537,60
DGAT2L6,-0.09585098404416167,-3.281080817526625,0.001064846072242327,0.18787833,0.24770628,0.17187267213157537,60
ANKRD63,-0.09562936656298134,-3.273424518356493,0.0010938430503602836,0.06888307,0.09380111,0.17187267213157537,60
GYS1,-0.09562489906490008,-3.273270183142002,0.001094435017620522,0.11887603,0.18149115,0.17187267213157537,60
TMEM11,-0.0954060173681351,-3.2657088900787623,0.0011238030082923016,-0.10484581,-0.0074122576,0.1730413779959777,60
MSMB,-0.09524283019863439,-3.26007188190202,0.00114616991860111,0.13314499,0.17468108,0.1736447585493891,60
SPAG5,-0.09497927323906429,-3.2509683391969664,0.001183163219977269,-0.42171404,-0.30468205,0.17434878953536442,60
ZNF33A,-0.09466815685514275,-3.2402229301411625,0.001228248734510759,0.17423491,0.22553656,0.17643935890867343,60
BHMT,-0.09422552257909816,-3.2249367761934726,0.0012951282668825367,0.027301619,0.06857533,0.18003291334687124,60
COXFA4L2,-0.09411274815653464,-3.221042476583543,0.0013126962991020345,-0.12015189,-0.07416539,0.18003291334687124,60
PDE12,-0.09408313487414426,-3.2200198984850292,0.0013173457339622767,-0.31067774,-0.16895938,0.18003291334687124,60
AACS,-0.09405820774040936,-3.219159144762117,0.001321271178844881,0.120001696,0.15956025,0.18003291334687124,60
ZNF891,-0.09396277001430972,-3.215863660740544,0.0013364002565675935,0.08764733,0.13056187,0.18076520550696407,60
CDK5RAP2,-0.09373147354897124,-3.2078773178055977,0.0013737306553362522,-0.07576831,0.00029342072,0.18446813604373977,60
REC8,-0.09351826799607807,-3.2005160929026695,0.0014089896289056834,-0.08059168,-0.016092036,0.1878416317500088,60
NDUFA11,-0.0930399399896303,-3.184002752823051,0.0014911457926524907,-0.5558742,-0.40961504,0.19496338363245597,60
TEKT5,-0.0930175844838329,-3.1832310271419657,0.0014950912340200042,0.06628058,0.12251412,0.19496338363245597,60
ZNF470,-0.09296452934778462,-3.1813995509561583,0.0015044932199795589,0.15465784,0.2244037,0.19496338363245597,60
MYBPC2,-0.09275776749227127,-3.174262342169847,0.0015416552580467457,0.081192225,0.14564557,0.19567406566345372,60
YPEL1,-0.09260849786537903,-3.1691099641028164,0.0015690067804270081,-0.30403462,-0.20068656,0.19779091597342102,60
TMEM258,-0.09213251908091848,-3.152681919625261,0.0016592307509262227,-0.827221,-0.7267941,0.20233230013908285,60
MTG1,-0.09213049227791471,-3.1526119707351503,0.0016596249323371968,-0.21584348,-0.12290503,0.20233230013908285,60
BTG3,-0.09161057386803102,-3.134669884040417,0.0017636310272816386,0.11894846,0.16602954,0.21090426210189764,60
ZNF81,-0.09156347820551006,-3.1330447676123048,0.0017733418344622225,0.21764366,0.2595098,0.21090426210189764,60
TXNRD2,-0.09154956260581411,-3.1325645900898516,0.001776220518098004,0.004534413,0.086117975,0.21090426210189764,60
DDX49,-0.09147856377000196,-3.1301147032715626,0.0017909747580766688,-2.1456726,-1.9890102,0.21090426210189764,60
CELF5,-0.09144388021583216,-3.1289179295718568,0.001798223161842309,-0.023560656,0.0360341,0.21090426210189764,60
NUPR1,-0.09082415053212409,-3.107535772608007,0.001932361959978148,0.14374812,0.19177018,0.22104073753305595,60
ITGAM,-0.0904583123795514,-3.094915191380142,0.0020157927778705243,0.04424931,0.12765221,0.22858221422420658,60
SLC16A12,-0.09039959876665693,-3.092889823526992,0.0020294860147812084,0.003444627,0.058270615,0.22858221422420658,60
SYNE4,-0.09034271804743556,-3.090927713654248,0.002042833023648354,-0.05999748,0.041940592,0.22858221422420658,60
ALDOA,-0.0903223543516809,-3.090225271995818,0.0020476308651027086,-1.52242,-1.3581992,0.22858221422420658,60
RPL23A,-0.09023745104638013,-3.0872965913701584,0.0020677461996778603,-2.4267037,-2.3010538,0.22889161701954636,60
CSTF2T,-0.09020266859662385,-3.086096814491713,0.0020760390258346122,0.07862004,0.13905434,0.22889161701954636,60
CAPG,-0.09015498212996025,-3.084451948275815,0.0020874579502619035,-0.0066415113,0.06628507,0.22889161701954636,60
MRPL49,-0.08991362267150883,-3.0761269786729497,0.00214614102532229,-0.78315634,-0.65103006,0.23122174035027535,60
WDR45,-0.08983411098776135,-3.073384581676565,0.0021658014858518533,-0.04198679,0.01759851,0.23199114066081325,60
SPACA4,-0.08964913574588253,-3.067004923932009,0.0022121790453981573,0.06866474,0.13354702,0.23455945988378316,60
SURF6,-0.0896376287802939,-3.066608067872893,0.00221509392259792,-0.6615058,-0.5797965,0.23455945988378316,60
SMPD4,-0.08943268366279956,-3.059540059667954,0.0022676017810897824,-0.17290568,-0.09627615,0.23875527616690204,60
DACH2,-0.08920503147745172,-3.0516894047485112,0.0023272606403309795,0.14632303,0.20795627,0.2405385356319285,60
NLRC3,-0.08867580268841545,-3.033440649779439,0.0024715386610345237,0.31045341,0.32670525,0.25026630401159944,60
THOC6,-0.08867375642701447,-3.0333700960630603,0.0024721120347799136,-0.40959197,-0.3090008,0.25026630401159944,60
PDE4D,-0.08852879294638588,-3.028371951237074,0.0025130422814931574,0.1271868,0.1930016,0.25026630401159944,60
RNF8,-0.0884032716479312,-3.024044303252444,0.0025489821682856888,-0.48969996,-0.36844423,0.25026630401159944,60
PODN,-0.08833060444397328,-3.0215389933869563,0.0025700025591778525,0.012234704,0.07312352,0.25026630401159944,60
ARHGAP30,-0.08819465248295347,-3.0168519780017355,0.0026097549626887986,-0.039720453,0.03716016,0.2518821313207611,60
MAGEB3,-0.08806066379256111,-3.012232813656621,0.0026494818590153003,0.18738256,0.23013575,0.25439144212130843,60
MARCHF5,-0.08795013571841521,-3.0084225613306295,0.0026826674801166666,-0.30559626,-0.19196284,0.2552016397874119,60
ANKRD23,-0.087902483639905,-3.0067798780120265,0.002697091513440843,-0.07707752,-0.009885326,0.2552016397874119,60
NHS,-0.08764939205416072,-2.998055542412073,0.002774894112137117,0.097765684,0.14622691,0.2610231613807762,60
MRPL50,-0.08747343190400515,-2.9919903541607775,0.0028301864536112954,-0.48624268,-0.38774428,0.2629611046563802,60
SPANXN5,-0.08742811757394514,-2.9904284556456826,0.002844587435213116,0.25340918,0.29738858,0.2629611046563802,60
FLT3LG,-0.08735215317017112,-2.9878101495176677,0.002868879036263849,-0.030457737,0.052601885,0.2629611046563802,60
SRPX2,-0.0873004330289572,-2.9860275135363774,0.002885525961172807,0.10627732,0.15715244,0.2629611046563802,60
DDX27,-0.0872236164487558,-2.9833799245264476,0.0029104131253835605,-0.9593204,-0.8304998,0.2629611046563802,60
ZNF324B,-0.0872215277931947,-2.98330793689107,0.002911092535589868,0.015308871,0.08375584,0.2629611046563802,60
UQCC6,-0.08706302847019894,-2.9778452123178236,0.0029630738612833607,0.0738566,0.14160076,0.26311392965578934,60
IP6K2,-0.08700684369340421,-2.975908842616497,0.0029817022949498546,0.031077296,0.07232048,0.26311392965578934,60
CALM3,-0.08667421882990363,-2.964445740896316,0.003094189208845177,0.089149766,0.14596479,0.2717460674365402,60
CRLF2,-0.08662798897115312,-2.962852621130686,0.0031101254436934735,0.23054245,0.23931609,0.27185723866548944,60
NSUN3,-0.08650127384065766,-2.9584860101349646,0.003154190269924046,0.032959864,0.08053282,0.27313224248580603,60
FAM53C,-0.0861987434060141,-2.948061377808404,0.0032617018430445024,0.006934603,0.06566738,0.27658256808425347,60
VBP1,-0.08607255927739459,-2.943713551989094,0.003307521683849133,-0.699153,-0.595506,0.27658256808425347,60
PRAF2,-0.08562170588826933,-2.9281800210043545,0.0034760587186946513,0.12436853,0.17577684,0.2829803592045021,60
HIRA,-0.08556435597780555,-2.9262042391467182,0.003498047722554981,-0.8260601,-0.6838123,0.2829803592045021,60
BPTF,-0.08539270980457826,-2.920290971698329,0.0035646174909861605,-0.6436833,-0.50922245,0.2831655232375434,60
MPND,-0.08527438869171303,-2.9162149227578085,0.0036111740834747974,0.004414214,0.049411584,0.2831655232375434,60
UBXN6,-0.08526667651423846,-2.9159492499513306,0.003614227733773914,0.0021902272,0.0559785,0.2831655232375434,60
CABIN1,-0.08524830487463433,-2.915316376982873,0.003621511467664874,-0.072208084,0.0085574025,0.2831655232375434,60
RPUSD3,-0.08510043137295915,-2.9102224854728274,0.0036806256075867,-0.27135956,-0.16485076,0.2840471358384697,60
LAS1L,-0.08507483847007913,-2.9093408903253897,0.003690945161277487,-1.0352298,-0.9279092,0.2840471358384697,60
PRSS33,-0.08498120323704951,-2.9061154999630276,0.0037289249748825885,0.16895208,0.21531896,0.2847209054408178,60
ACSBG2,-0.08489085972897013,-2.9030035709665136,0.003765905570247984,0.13120218,0.16487865,0.2848408004990424,60
ZSWIM9,-0.08480117260693487,-2.899914322862084,0.003802946447118681,0.296208,0.30528238,0.28531336279982294,60
PALB2,-0.0847333392058599,-2.8975778672887835,0.0038311809817952332,-0.29167667,-0.20035437,0.28551651847769055,60
HARBI1,-0.08468390499042694,-2.895875179346588,0.003851876834462395,-0.031201087,0.022714086,0.28551651847769055,60
UBQLN2,-0.08461991072910854,-2.89367102429002,0.0038788189558135932,0.16457705,0.21386191,0.28636810386526573,60
DCDC2C,-0.0845536074321413,-2.891387377133638,0.003906913424057638,0.08562841,0.09438801,0.28714034258696225,60
TMCO6,-0.08441165895032145,-2.8864984554534505,0.003967682321293555,-0.1801066,-0.1111725,0.2883338082191799,60
CAMK4,-0.08436915055988965,-2.8850344362653804,0.003986046451625513,0.14587437,0.19313687,0.2885368234182515,60
DPRX,-0.08431954507897627,-2.8833260082934764,0.0040075740384522725,-0.035446204,0.04303117,0.28896635994770065,60
ERAS,-0.08414982143691213,-2.877480837255656,0.004082029762547861,0.22741085,0.27552706,0.29186690000953247,60
TEX10,-0.0840651719964528,-2.8745656602869913,0.004119631119057709,-0.70011115,-0.6050916,0.29186690000953247,60
AVPI1,-0.08405050112039149,-2.87406042764542,0.004126179759217651,0.025882678,0.07305179,0.29186690000953247,60
SEMA4G,-0.08404966870870913,-2.874031761277885,0.004126551605552723,0.071994394,0.11284683,0.29186690000953247,60
TMIE,-0.08396703918432771,-2.8711862182946164,0.004163614491475785,0.17258953,0.21872774,0.29223667398345865,60
VPS13D,-0.08390502086176896,-2.869050509954015,0.00419163023648224,-0.7629259,-0.6438114,0.29223667398345865,60
PCNT,-0.0838347987137458,-2.8666323292074014,0.0042235580106690165,-0.17550716,-0.09817188,0.2931339082236238,60
ZNF682,-0.08369070764455183,-2.8616705215007117,0.0042897623992194,0.11952429,0.15774491,0.2966178620146817,60
CDC42BPG,-0.08320839709161261,-2.8450633647492682,0.004518259907803148,-0.04268885,0.017492203,0.3041995790538793,60
FOXR2,-0.08312119601310168,-2.8420610291148116,0.004560728386161771,0.17059155,0.22994678,0.3041995790538793,60
ARMC5,-0.08311539115012484,-2.8418611698505205,0.00456356823576593,-0.33700407,-0.21160395,0.3041995790538793,60
NUDC,-0.0829157849525943,-2.834988980096155,0.004662197867151026,-0.8798395,-0.7626238,0.30513753100431246,60
POU1F1,-0.08272727285996498,-2.8284990618582473,0.0047571112434279215,0.097663425,0.13814631,0.30513753100431246,60
MTERF4,-0.08270206475265471,-2.827631243876007,0.004769934723808898,-0.16241643,-0.08041763,0.30513753100431246,60
PPIP5K2,-0.08266170439414121,-2.826241803660699,0.004790531294006985,-0.0798309,-0.0048079593,0.30513753100431246,60
TUBB,-0.08259961418205591,-2.8241043217976456,0.00482237394670085,-2.0235136,-1.8485148,0.30513753100431246,60
ADAMTSL4,-0.08257542410973245,-2.8232715772715675,0.004834831390075633,-0.15378226,-0.042159103,0.30513753100431246,60
ECSIT,-0.08252869759115879,-2.8216630286100792,0.004858977057917269,-0.16809736,-0.077782564,0.30513753100431246,60
ZNF784,-0.08249862536582,-2.82062780971888,0.004874574282690565,0.084731795,0.14533694,0.30513753100431246,60
MGRN1,-0.08249150130616115,-2.8203825692394893,0.004878275860050164,0.08133618,0.15395068,0.30513753100431246,60
PROS1,-0.08248538670200996,-2.8201720788657614,0.004881454961289491,-0.030760424,0.012534461,0.30513753100431246,60
DMRTC2,-0.08246421544016959,-2.8194432775304623,0.004892476776035859,-0.10545593,-0.030747214,0.30513753100431246,60
NBPF9,-0.08235335115107646,-2.81562693845796,0.004950560980483871,-1.458386,-1.4474485,0.3068188813690522,60
ACOT12,-0.0822784556989408,-2.813048832936748,0.004990152087495436,-0.13354315,-0.07586002,0.3072339874995085,60
CA11,-0.08226354245990634,-2.812535484347037,0.004998069551759039,-0.02761315,0.029434672,0.3072339874995085,60
MID2,-0.08224675210983694,-2.811957523478831,0.0050069971520614945,0.060405288,0.110576354,0.3072339874995085,60
RBBP8,-0.08220129717445043,-2.810392876480964,0.0050312383114871065,-0.9608167,-0.82684195,0.30756972580944203,60
NSUN7,-0.0820994789802187,-2.8068881609051806,0.0050859230200111525,0.0994645,0.14809503,0.30756972580944203,60
ZDHHC8,-0.08208182957674329,-2.806280654327463,0.00509545657673621,-0.13772605,-0.065700464,0.30756972580944203,60
HAPLN1,-0.0818206493049194,-2.797290930972033,0.005238434769625814,0.048158303,0.09974516,0.3131401119868902,60
ZNF33B,-0.08172380310720836,-2.793957670078166,0.005292364656487764,0.010996957,0.07279414,0.31524151608503764,60
NDUFS8,-0.08163999484811843,-2.7910732144066843,0.005339437908227724,-0.49873912,-0.36864245,0.31524151608503764,60
EPC1,-0.08156403345426505,-2.7884588783029263,0.00538242964205263,-0.2565606,-0.16253552,0.31524151608503764,60
SLC5A7,-0.08149665548383318,-2.7861399957512747,0.005420824403141761,0.11929791,0.16590154,0.31524151608503764,60
NME6,-0.08148639518173939,-2.7857868802155394,0.005426692765157142,-0.10329923,-0.030019011,0.31524151608503764,60
IDI2,-0.08122555389517809,-2.776810142441072,0.005577817396424329,0.1923787,0.23467459,0.3181866006435331,60
ZNF511,-0.08120020265092263,-2.77593772121023,0.005592705599263001,-0.17691205,-0.11106729,0.3181866006435331,60
ITGAV,-0.08119548450542433,-2.7757753546184905,0.005595480406729176,-0.4663097,-0.26029846,0.3181866006435331,60
UBE2D3,-0.08115915469109429,-2.7745251349184543,0.005616888065557165,-0.8305111,-0.6857413,0.3181866006435331,60
SAFB,-0.08110781184730541,-2.7727582900737846,0.005647268127776957,-0.13927355,-0.0860897,0.3181866006435331,60
GRIK5,-0.08108487416663818,-2.7719689501944926,0.005660888356058739,-0.018322676,0.06358806,0.3181866006435331,60
DVL2,-0.0810837891701183,-2.771931613006163,0.005661533351526374,0.08246638,0.12637354,0.3181866006435331,60
SLC39A7,-0.08100004225721089,-2.7690497219239667,0.005711518415373789,-1.1786056,-1.0480504,0.3181866006435331,60
CDCA3,-0.08098960181245353,-2.7686904504368797,0.005717777670622012,-0.23049782,-0.1746369,0.3181866006435331,60
SPANXN1,-0.08064043606647683,-2.756675656890508,0.005930700728979575,0.15194456,0.19635455,0.32611814601994216,60
GTF2IRD2B,-0.08055843312015527,-2.753854083745425,0.0059817300415411995,0.25126913,0.25626415,0.32698359704955743,60
TMSB10,-0.08045612290461095,-2.750333853084846,0.006045950113823678,-0.37636778,-0.29229665,0.3295220634096076,60
RNMT,-0.08029090232071165,-2.744649223581882,0.006150969534208135,-1.0862999,-0.9875141,0.33260105231016956,60
ZNF292,-0.08010897394749926,-2.7383900041930302,0.006268504394422757,0.1194894,0.17246743,0.3376792294565352,60
EIF4EBP1,-0.0799786764195716,-2.733907305883738,0.006353919915365259,-0.13125567,-0.05070049,0.33799438541716237,60
OR13H1,-0.07986288397977517,-2.72992375255974,0.006430703056624613,0.09745019,0.14554602,0.33799438541716237,60
NTAN1,-0.07985336038528912,-2.7295961217308125,0.006437055203819513,-0.021276709,0.04649378,0.33799438541716237,60
ENC1,-0.0798210397998146,-2.7284842341114444,0.006458654782719447,0.13903394,0.17621568,0.33799438541716237,60
WNK3,-0.07976186140414654,-2.726448410839091,0.006498372046674309,0.11208258,0.15148784,0.33799438541716237,60
POLR3H,-0.07974727680395642,-2.7259466837410846,0.006508194062413469,-2.1251187,-1.953266,0.33799438541716237,60
CSTF2,-0.07972195091162843,-2.7250754479685706,0.006525281503330504,-0.042570353,0.058636054,0.33799438541716237,60
INPP4A,-0.07971540227497811,-2.7248501692479143,0.006529706436746215,-0.040523443,0.042872712,0.33799438541716237,60
LILRB5,-0.07956781401563066,-2.7197731005859307,0.006630149813286084,0.08595612,0.13887058,0.3388230294765712,60
CLDN34,-0.07953099948405438,-2.718506700645866,0.006655419714503908,0.17766546,0.19054933,0.3388230294765712,60
EED,-0.07928932338780965,-2.7101934515860657,0.00682346705794919,-0.22761971,-0.116785154,0.3454799673520668,60
CNNM4,-0.07922041380760048,-2.70782316672343,0.0068720753958730115,0.05870097,0.13483718,0.3459553718871178,60
MTIF3,-0.07909625416602786,-2.7035525424462774,0.006960441562205042,-0.04955597,0.024662644,0.34628646237200383,60
PLVAP,-0.07905481101009847,-2.7021270820868706,0.00699016333828022,0.01454579,0.07068696,0.34628646237200383,60
LYG1,-0.07904208834464471,-2.7016894817731445,0.006999310458781071,0.121363565,0.19179538,0.34628646237200383,60
LRP3,-0.07903792580143147,-2.70154631000203,0.007002305501658657,0.15879941,0.21021745,0.34628646237200383,60
HOXD3,-0.07902853843946739,-2.7012234297345907,0.007009064138070885,0.15806141,0.199934,0.34628646237200383,60
PRR12,-0.07887696261139678,-2.696010047640276,0.007119007397025155,0.04571758,0.115860716,0.34778964427389525,60
AIFM3,-0.07886888864941198,-2.69573235264877,0.007124906865568334,-0.013817606,0.06598814,0.34778964427389525,60
NCAPG2,-0.07874489257192786,-2.6914677117374883,0.007216060305759584,-1.055254,-0.8676778,0.34914050528989776,60
CYP2S1,-0.07868563386222156,-2.689429650396518,0.007259991287983249,0.021044543,0.09636239,0.35035129832712913,60
MRPL14,-0.07853630723613968,-2.6842940460410594,0.007371758288429083,-0.46227482,-0.35839835,0.3504654693206165,60
RTL10,-0.07849843851724682,-2.6829917033483546,0.007400345944054509,0.055627566,0.11628367,0.3504654693206165,60
PINLYP,-0.07846855033601902,-2.681963827490021,0.007422979056698479,0.1557939,0.21359514,0.3504654693206165,60
ASB12,-0.07846028526430002,-2.6816795870662977,0.00742924879631967,0.15989478,0.21603175,0.3504654693206165,60
BORA,-0.07845430011877677,-2.681473754922721,0.007433791984483252,-0.8496036,-0.6767716,0.3504654693206165,60
KCND1,-0.07830195480197609,-2.6762346215572483,0.007550274896259185,0.12629914,0.17117132,0.35242857456569004,60
NDUFS2,-0.07824161282280276,-2.674159521817558,0.007596862305535791,-0.45287704,-0.3383843,0.3526466399428507,60
SMAGP,-0.07818588270387884,-2.6722430455642083,0.0076401175367990645,-0.126028,-0.07300465,0.35290719821119854,60
ZNF793,-0.07810857758257686,-2.669584678659656,0.00770048334209484,-0.038677808,0.05563432,0.35290719821119854,60
ZMYM5,-0.07809793410814626,-2.669218674877844,0.0077088279371930225,0.12701313,0.16283739,0.35290719821119854,60
TMEM165,-0.07809266830945312,-2.669037596919285,0.007712959370180999,-0.13848677,-0.043803535,0.35290719821119854,60
ATP10D,-0.07799707709974897,-2.6657504876987796,0.007788303495955953,0.121035255,0.16069122,0.3530655629838908,60
MRM3,-0.07796438995559853,-2.664626486962658,0.007814217909842845,-0.10916959,-0.02515285,0.3530655629838908,60
SLC6A8,-0.07795969233120238,-2.6644649522006674,0.007817948526878204,-0.16999322,-0.08521198,0.3530655629838908,60
RMND1,-0.07786166578178702,-2.6610942050539497,0.007896160730442782,-0.11246898,-0.052028354,0.3551547439219301,60
H2BW2,-0.07761103034355808,-2.652476191823631,0.008099326530091072,0.14976038,0.19266056,0.3611132560926416,60
MINPP1,-0.07752032712588684,-2.649357517688926,0.008173994614902562,0.041814387,0.080563374,0.36236504940204617,60
ADA2,-0.07747803636448682,-2.6479034452237133,0.008209018780281446,0.05258263,0.11863904,0.36236504940204617,60
ASGR2,-0.07738812832399199,-2.6448122077638825,0.008283924425501776,0.19676556,0.24669947,0.3641263883499919,60
USP16,-0.07734015251108169,-2.6431627196785707,0.008324144204668904,0.07430231,0.10494902,0.36466835994496327,60
SPRY1,-0.07729217514414113,-2.6415131966354632,0.008364539674722421,0.22384898,0.25460282,0.3655737846987764,60
ZNF526,-0.07726026202644608,-2.6404159931867213,0.008391506437386552,0.03045498,0.085490726,0.3658894253910828,60
ARAF,-0.07717039917214177,-2.637326466330389,0.00846785876767328,0.23768821,0.27651617,0.3674892056762379,60
